No|Pengguna|PLK|DPB|Tgl Masuk|Divisi|Kode Proyek|Product|Nama Proyek|Description|Account|Unit|Cur|Unit price|Order|Curr. amount|Total (Rupiah)|Tgl Pengajuan|Tgl Kebutuhan|SPPH|PO|Jenis Order|Supplier|Order|Cur|Harga|Total|Tanggal PO|Tanggal Kirim|ETA|Barang Tiba|Negosiasi|Efisiensi|BA|Jml Brg|delivery time Amd|Status|Keterangan
51|DWI|0|110003413||Divisi Produksi|35012PS107|10111225|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|CAPACITOR; CAPACITOR, 47UF, 25V, CB1E476M2ECB, MULTICOMP, #1869993|2134|BU|IDR|52000|2|104000|104000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|3|6|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|104000|310001694|2|||
52|DWI|0|110003413||Divisi Produksi|35012PS107|10130349|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|TRANSISTOR; MOSFET, N, LOGIC, E-LINE, ZVN4310A, DIODES INC., #9524991|2134|BU|IDR|21820|1|21820|21820|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|1|SGD|1|1|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|21820|310001694|1|||
53|DWI|0|110003413||Divisi Produksi|35012PS107|10130351|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|TRANSISTOR; TRANSISTOR PAD, BLK TO92 BLACK/WHITE, MPX02P, MULTICOMP, #519960|2134|BU|IDR|4295|60|257700|257700|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|60|SGD|0|1|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|257700|310001694|60|||
54|DWI|0|110003413||Divisi Produksi|35012PS107|10130352|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|TRANSISTOR; TRANSISTOR PAD, M1802D, MULTICOMP, #519984|2134|BU|IDR|3500|20|70000|70000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|20|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|70000|310001694|20|||
55|DWI|0|110003413||Divisi Produksi|35012PS107|10140524|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 18V, 500MW, NXP, PN: BZX79-C18, #1097219, FARNELL|2134|BU|IDR|2300|5|11500|11500|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|5|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|11500|310001694|5|||
56|DWI|0|110003413||Divisi Produksi|35012PS107|10140586|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 12V, 500MW, BZX55C12-TAP, VISHAY, #1779204|2134|BU|IDR|1000|12|12000|12000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|12|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|12000|310001694|12|||
57|DWI|0|110003413||Divisi Produksi|35012PS107|10140587|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 27V, 500MW, BZX79-C27, NXP, #1097221|2134|BU|IDR|5500|2|11000|11000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|11000|310001694|2|||
58|DWI|0|110003413||Divisi Produksi|35012PS107|10140588|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 3.3V, DO-35, 500MW, BZX79-C3V3, NXP, #1097229|2134|BU|IDR|750|2|1500|1500|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|1500|310001694|2|||
59|DWI|0|110003413||Divisi Produksi|35012PS107|10140589|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 3.9V, 500MW, BZX55-C3V9, NXP, #1097231|2134|BU|IDR|1750|2|3500|3500|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|3500|310001694|2|||
60|DWI|0|110003413||Divisi Produksi|35012PS107|10140591|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|DIODA; DIODE, ZENER, 4.7V, 5W, 1N5337BG, ON SEMICONDUCTOR, #9557946|2134|BU|IDR|5860|2|11720|11720|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|0|1|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|11720|310001694|2|||
61|DWI|0|110003413||Divisi Produksi|35012PS107|11110370|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RFC/COIL/INDUKTOR; INDUCTOR, AXIAL, 47.0UH, TE CONNECTIVITY / SIGMA INDUCTORS, PN: SC30470KT, #1173867, FARNELL|2134|BU|IDR|39000|1|39000|39000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|1|SGD|2|2|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|39000|310001694|1|||
62|DWI|0|110003413||Divisi Produksi|35012PS107|10101407|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; RESISTOR, 0.1W 5% 39K, PN: MFP1-39K JI, WELWYN|2134|BU|IDR|1495|6|8970|8970|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|6|SGD|0|1|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|8970|310001694|6|||
63|DWI|0|110003413||Divisi Produksi|35012PS107|10110963|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|CAPACITOR; CAPACITOR, ELECTROLYTIC, 47UF, 40V, PN: 2222 021 37479, VISHAY BC COMPONENTS|2134|BU|IDR|14432,5|2|28865|28865|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|1|2|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|28865|310001694|2|||
64|DWI|0|110003413||Divisi Produksi|35012PS107|11130247|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|FUSE; FUSE, QUICK BLOW, 1.6A, PN: 70-001-40 1.6A, SIBA|2134|BU|IDR|28500|2|57000|57000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|2|SGD|2|5|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|57000|310001694|2|||
65|DWI|0|110003413||Divisi Produksi|35012PS107|10101383|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 100R, PHOENIX PASSIVE COMPONENTS, PN: MRS25 100R 1%, #9463909, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
66|DWI|0|110003413||Divisi Produksi|35012PS107|10101384|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 1K5, PHOENIX PASSIVE COMPONENTS, PN: MRS25 1K5 1%, #9465359, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
67|DWI|0|110003413||Divisi Produksi|35012PS107|10101385|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 3K3, PHOENIX PASSIVE COMPONENTS, PN: MRS25 3K3 1%, #9467823, FARNELL"|2134|BU|IDR|735|10|7350|7350|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|7350|310001694|10|||
68|DWI|0|110003413||Divisi Produksi|35012PS107|10101387|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 4K3, PHOENIX PASSIVE COMPONENTS, PN: MRS25 4K3 1%, #9468641, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|1|12|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
69|DWI|0|110003413||Divisi Produksi|35012PS107|10101388|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 4K7, PHOENIX PASSIVE COMPONENTS, PN: MRS25 4K7 1%, #9468692, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|5|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
70|DWI|0|110003413||Divisi Produksi|35012PS107|10101390|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 6K2, PHOENIX PASSIVE COMPONENTS, PN: MRS25 6K2 1%, #9469761, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|5|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
71|DWI|0|110003413||Divisi Produksi|35012PS107|10101391|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 10K, PHOENIX PASSIVE COMPONENTS, PN: MRS25 10K 1%, #9463976, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
72|DWI|0|110003413||Divisi Produksi|35012PS107|10101392|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 12K, PHOENIX PASSIVE COMPONENTS, PN: MRS25 12K 1%, #9464301, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
73|DWI|0|110003413||Divisi Produksi|35012PS107|10101393|PD 12XS 701 - AXLE COUNTER ALTPRO 2012|RESISTOR; "RESISTOR, MRS25 1% 13K, PHOENIX PASSIVE COMPONENTS, PN: MRS25 13K 1%, #9464441, FARNELL"|2134|BU|IDR|1000|10|10000|10000|05/01/2015 0:00:00|14/02/2015 0:00:00|130002306|210002172|PO|element14 Pte Ltd|10|SGD|0|0|05/01/2015 0:00:00|14/01/2015 0:00:00|TIDAK|20/02/2015 0:00:00|TIDAK|10000|310001694|10|||
74|IIS|0|110003412||Unit Bisnis ICT|46514JI136|N17100123|WIMAX BWA 2,3 GHZ 2014|BAHAN PENGEPAKAN; DUS PERANGKAT GPS TRACKING H360S	|2131|BU|IDR|21000|38|798000|798000|05/01/2015 0:00:00|31/12/2014 0:00:00|150000874|230000839|SP|ELDA SARANA INFORMATIKA, PT.|38|IDR|20000|760000|06/01/2015 0:00:00|30/01/2015 0:00:00|TIDAK|16/06/2015 0:00:00|TIDAK|38000|310001605|38|||
75|IIS|0|110003420||Unit Bisnis ICT|16514JI114|N11121444|TITO BOGOR|KABEL/KAWAT; KABEL FEEDER AERIAL AC-OF-SM-96D|2131|MTR|IDR|21000|32000|6,72E+08|6,72E+08|06/01/2015 0:00:00|13/01/2015 0:00:00|150000877|230000844|SPERJ|JEMBO CABLE COMPANY, PT|32000|IDR|21000|672000000|07/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|24/02/2015 0:00:00|TIDAK|0|340100081|32000|||
76|DADI|0|110003419||Divisi Keuangan & Akuntansi|NONE|N27100275|No Project|KOMPUTER DESKTOP; RAKITAN, INTEL CORE I3 540,(3.06GHZ), GIGABYTE GA-H55M-S2, 4GB DDR3 VISIPRO, ATI 4650 1GB, SIM-C, LOGITECH , 250 GB SEAGATE SATA|B2200|UN|IDR|5017200|2|1,00344E+07|1,00344E+07|06/01/2015 0:00:00|06/01/2015 0:00:00|130002311|210002180||KOPERASI KARYAWAN  LEN|2|IDR|5017200|10034400|12/01/2015 0:00:00|12/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|0|310001630|2|||
77|DADI|0|110003419||Divisi Keuangan & Akuntansi|NONE|N13103606|No Project|Microsoft Windows 8 Professional (DVD+License)|B2200|UN|IDR|2625000|2|5250000|5250000|06/01/2015 0:00:00|06/01/2015 0:00:00|130002311|210002180||KOPERASI KARYAWAN  LEN|2|IDR|2625000|5250000|12/01/2015 0:00:00|12/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-4784400|310001630|2|||
78|DADI|0|110003419||Divisi Keuangan & Akuntansi|NONE|N13103606|No Project|Microsoft Windows 8 Professional (DVD+License)|B2200|UN|IDR|2625000|2|5250000|5250000|06/01/2015 0:00:00|06/01/2015 0:00:00|130002307|0|||2||||||TIDAK||TIDAK||||||
79|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104489|No Project|BRG JD ELEKTRIK; WINPRO 8.1 SNGL OLP NL LEGALIZATION GET GENUINE; P/N: FQC-08147|B2200|UN|IDR|2300000|308|7,084E+08|7,084E+08|06/01/2015 0:00:00|02/07/2015 0:00:00|||||308||||||TIDAK||TIDAK||||||
80|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104490|No Project|BRG JD ELEKTRIK; OFFICEPROPLUS 2013 SNGL MVL; P/N: 79P-04712|B2200|UN|IDR|6100000|326|1E+09|1E+09|06/01/2015 0:00:00|02/07/2015 0:00:00|||||326||||||TIDAK||TIDAK||||||
81|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104491|No Project|BRG JD ELEKTRIK; VSPROWMSDN ALNG LICSAPK MVL; P/N: 77D-00110|B2200|UN|IDR|1,93E+07|9|1,737E+08|1,737E+08|06/01/2015 0:00:00|02/07/2015 0:00:00|||||9||||||TIDAK||TIDAK||||||
82|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104492|No Project|BRG JD ELEKTRIK; WINSVRCAL 2012 SNGL OLP USRCAL; P/N: R18-04302	|B2200|UN|IDR|400000|382|1,528E+08|1,528E+08|06/01/2015 0:00:00|02/07/2015 0:00:00|||||382||||||TIDAK||TIDAK||||||
83|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104493|No Project|BRG JD ELEKTRIK; SQLCAL 2014 SNGL MVL USRCAL; P/N: 359-06143|B2200|UN|IDR|2500000|118|2,95E+08|2,95E+08|06/01/2015 0:00:00|02/07/2015 0:00:00|||||118||||||TIDAK||TIDAK||||||
84|SITI|0|110003418||Divisi Manajemen Strategi & Operasi|NONE|N13104494|No Project|BRG JD ELEKTRIK; HP DL320E GEN8 SERVER, INTEL XEON PROC (8M CACHE, 3.10GHZ) QUAD CORE, 1U RACKMOUNT, 2X1 TB SATA 3.5â€, 7200RPM, 16GB DDR (2X8 GB) 1600 UDIMM, 2PORT GIGABIT ETHERNET + WARRANTY SUPPORT 3 YRS.|B2200|UN|IDR|4,5E+07|1|4,5E+07|4,5E+07|06/01/2015 0:00:00|02/07/2015 0:00:00|||||1||||||TIDAK||TIDAK||||||
85|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N19120020|No Project|KERTAS; HVS, 80 GRAM, F4, PUTIH, BOLA DUNIA|2241|RIM|IDR|44719,24|44|1967647|1967647|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|44|IDR|44000|1936000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-2132353,5|310001628|44|||
86|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|40|1623818|1623818|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|40|IDR|40000|1600000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-2476182,38|310001628|40|||
87|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N19100001|No Project|ABJAD FILE; ALPHABETIC, A S/D Z, ABU, PLASTIK|2241|SET|IDR|55000|6|330000|330000|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|6|IDR|55000|330000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-3770000|310001628|6|||
88|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N19100003|No Project|ABJAD FILE; NUMERIC , 1 S/D 31 , ABU, PLASTIK , BAMBI|2241|SET|IDR|55000|6|330000|330000|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|6|IDR|55000|330000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-3770000|310001628|6|||
89|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N21110013|No Project|CLEANER/PEMBERSIH; SPRAY BESAR, BAYFRESH|2241|BTL|IDR|44403|1|44403|44403|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|1|IDR|44000|44000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-4055597|310001628|1|||
90|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N19130132|No Project|CARTRIDGE PRINT; CE250A, HITAM, HP|2241|BU|IDR|2076325|2|4152650|4152650|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|2|IDR|2050000|4100000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|52650|310001628|2|||
91|DADI|0|110003417||Divisi Keuangan & Akuntansi|NONE|N27110230|No Project|USB; FLASHDISK 16 GB,  KINGSTON|2241|BU|IDR|402500|3|1207500|1207500|06/01/2015 0:00:00|06/01/2015 0:00:00|130002308|210002177|SP|KOPERASI KARYAWAN  LEN|3|IDR|350000|1050000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|22/06/2015 0:00:00|TIDAK|-2892500|310001628|3|||
92|AHDIAT|0|110003416||Unit Bisnis ELTRANS|17014JN112|N13104157|PEMELIHARAAN RADAR CUACA GEMATRONIK 11 LOKASI|BRG JD ELEKTRIK; WIRELESS EQUIPMENT MIKROTIK ROUTER BOARD 433AH (2BH AP ABG)|2131|BU|IDR|3722500|1|3722500|3722500|06/01/2015 0:00:00|24/02/2015 0:00:00|150000879|230000847|SP|BITRAS, CV.|1|IDR|3536375|3536375|12/01/2015 0:00:00|06/04/2015 0:00:00|TIDAK|02/03/2015 0:00:00|TIDAK|186125|340200038|1|||
93|AHDIAT|0|110003416||Unit Bisnis ELTRANS|17014JN112|N13104158|PEMELIHARAAN RADAR CUACA GEMATRONIK 11 LOKASI|BRG JD ELEKTRIK; WIRELESS EQUIPMENT MIKROTIK ROUTER BOARD 433AH (1BH AP ABG)|2131|BU|IDR|3268500|2|6537000|6537000|06/01/2015 0:00:00|24/02/2015 0:00:00|150000879|230000847|SP|BITRAS, CV.|2|IDR|3105075|6210150|12/01/2015 0:00:00|06/04/2015 0:00:00|TIDAK|02/03/2015 0:00:00|TIDAK|3000625|340200038|2|||
94|AHDIAT|0|110003416||Unit Bisnis ELTRANS|17014JN112|N13104159|PEMELIHARAAN RADAR CUACA GEMATRONIK 11 LOKASI|BRG JD ELEKTRIK; PARABOLIC ANTENNA 2.4GHZ TDJ-2400A|2131|BU|IDR|853000|2|1706000|1706000|06/01/2015 0:00:00|24/02/2015 0:00:00|150000879|230000847|SP|BITRAS, CV.|2|IDR|810350|1620700|12/01/2015 0:00:00|06/04/2015 0:00:00|TIDAK|02/03/2015 0:00:00|TIDAK|-1830375|340200038|2|||
95|DIKDIK|0|110003422||Divisi Logistik|NONE|N19140075|No Project|MAP; L, A4, BIRU, PLASTIK|2241|LSN|IDR|24042,6|5|120213|120213|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|5|IDR|23200|116000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-279787|310001637|5|||
96|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100128|No Project|LEM; STICK GLUE, 8.2 GR, PADAT, UHU|2241|TUB|IDR|7243,41|24|173841,8|173841,8|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|24|IDR|7200|172800|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-226158,16|310001637|24|||
97|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100043|No Project|CLIPS; BINDER, NO.107, LOGAM, BONA|2241|DUS|IDR|3600,33|12|43203,96|43203,96|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|12|IDR|3600|43200|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-356796,04|310001637|12|||
98|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100045|No Project|CLIPS; BINDER, NO.111, LOGAM, BONA|2241|DUS|IDR|5500|12|66000|66000|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|12|IDR|5500|66000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-334000|310001637|12|||
99|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100079|No Project|FILE ODNER; F4, (T=75 MM), BIRU , PLASTIK , BANTEX|2241|BU|IDR|27500|45|1237500|1237500|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|45|IDR|27500|1237500|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|837500|310001637|45|||
100|DIKDIK|0|110003422||Divisi Logistik|NONE|N19120008|No Project|CONTINOUS FORM; NCR, 5 PLY, 9.5X11 INCH , WARNA, JAYA|2241|DUS|IDR|331142,3|4|1324569|1324569|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|4|IDR|330000|1320000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|924569,12|310001637|4|||
101|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100048|No Project|CLIPS; BINDER, NO.200, LOGAM, BONA|2241|DUS|IDR|11000|12|132000|132000|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|12|IDR|11000|132000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-268000|310001637|12|||
102|DIKDIK|0|110003422||Divisi Logistik|NONE|N19140004|No Project|AMPLOP; LOGO PT.LEN, 24X35 CM, PUTIH, CEASING|2241|BU|IDR|4338,94|100|433894|433894|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|100|IDR|4000|400000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|33894|310001637|100|||
103|DIKDIK|0|110003422||Divisi Logistik|NONE|N19140045|No Project|AMPLOP; POLOS, 24X35 CM, COKLAT, CEASING|2241|BU|IDR|584,82|100|58482|58482|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|100|IDR|550|55000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-341518|310001637|100|||
104|DIKDIK|0|110003422||Divisi Logistik|NONE|N19120019|No Project|KERTAS; HVS, 80 GRAM, A4, PUTIH, BOLA DUNIA|2241|RIM|IDR|40595,44|50|2029772|2029772|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|50|IDR|40000|2000000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|1629772|310001637|50|||
105|DIKDIK|0|110003422||Divisi Logistik|NONE|N19140007|No Project|AMPLOP; POLOS, 27.5X43 CM, COKLAT, CEASING|2241|BU|IDR|2144,34|100|214434|214434|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|100|IDR|2100|210000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-185566|310001637|100|||
106|DIKDIK|0|110003422||Divisi Logistik|NONE|N19130234|No Project|CARTRIDGE PRINT; HP LASERJET  TIPE: 85A BLACK ORIGINAL (CE285A)|2241|BU|IDR|825000|2|1650000|1650000|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|2|IDR|825000|1650000|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|1250000|310001637|2|||
107|DIKDIK|0|110003422||Divisi Logistik|NONE|N19100321|No Project|CLIPS; BINDER, NO.105, LOGAM, KENKO|2241|DUS|IDR|3300|12|39600|39600|07/01/2015 0:00:00|09/01/2015 0:00:00|130002309|210002176|SP|KOPERASI KARYAWAN  LEN|12|IDR|3300|39600|09/01/2015 0:00:00|16/01/2015 0:00:00|TIDAK|21/01/2015 0:00:00|TIDAK|-360400|310001637|12|||
